phrase_originale,nom1,nom2,determinant,nom1_lemme,nom2_lemme,definitude,type_jdm,est_valide,notes
chaque corps de Histoire,corps,histoire,de,corp,histoire,False,r_holo,True,
un hommè de zonzon,hommè,zonzon,de,hommè,zonzon,False,r_lieu,True,
ce homme de zonzon,homme,zonzon,de,homme,zonzon,False,r_lieu,True,
tout home de fauteuil,home,fauteuil,de,home,fauteuil,False,r_lieu,True,
quel homme de fauteuil,homme,fauteuil,de,homme,fauteuil,False,r_lieu,True,
unê homme du maternité,homme,maternité,du,homme,maternité,True,r_lieu,True,
un homme de voiture,homme,voiture,de,homme,voiture,False,r_lieu,True,
ce homme de chorale,homme,chorale,de,homme,chorale,False,r_lieu,True,
ce homme de pelouse,homme,pelouse,de,homme,pelouse,False,r_lieu,True,
un certain homme de bureau,homme,bureau,de,homme,bureau,False,r_lieu,True,
une homme de l'océan,une homme,l'océan,de,une homme,l'océan,False,r_lieu,True,
quel hhomme de caserne,hhomme,caserne,de,hhomme,caserne,False,r_lieu,True,
une homme du caserne,homme,caserne,du,homme,caserne,True,r_lieu,True,
un certain homme de montagne,homme,montagne,de,homme,montagne,False,r_lieu,True,
quel homme de Irak,homme,irak,de,homme,irak,False,r_lieu,True,
cê homme de synagogue,homme,synagogue,de,homme,synagogue,False,r_lieu,True,
ce homme de maison de retraite,ce homme de maison,retraite,de,ce homme de maison,retraite,False,r_lieu,True,
chaque homme de maison de retraite,chaque homme de maison,retraite,de,chaque homme de maison,retraite,False,r_lieu,True,
quel homme de maison de retraite,quel homme de maison,retraite,de,quel homme de maison,retraite,False,r_lieu,True,
un certain homme de cage,homme,cage,de,homme,cage,False,r_lieu,True,
le homme de villa,homme,villa,de,homme,villa,False,r_lieu,True,
une homme de bar,homme,bar,de,homme,bar,False,r_lieu,True,
la homme du rue,homme,rue,du,homme,rue,True,r_lieu,True,
tout homme de planète,homme,planète,de,homme,planète,False,r_lieu,True,
tout homme de gendarmerie,homme,gendarmerie,de,homme,gendarmerie,False,r_lieu,True,
ce homme de camp,homme,camp,de,homme,camp,False,r_lieu,True,
chaque homme de pays,homme,pays,de,homme,pay,False,r_lieu,True,
homme du radeau,homme,radeau,de,homme,radeau,False,r_lieu,True,
ce homme de cinéma,homme,cinéma,de,homme,cinéma,False,r_lieu,True,
tout homme de terre,homme,terre,de,homme,terre,False,r_lieu,True,
un homme de gymnase,homme,gymnase,de,homme,gymnase,False,r_lieu,True,
ce homme de train,homme,train,de,homme,train,False,r_lieu,True,
la hommè du cachette,hommè,cachette,du,hommè,cachette,True,r_lieu,True,
ce homme de cachette,homme,cachette,de,homme,cachette,False,r_lieu,True,
chaque homme de ferme,homme,ferme,de,homme,ferme,False,r_lieu,True,
un hommê de ferme,hommê,ferme,de,hommê,ferme,False,r_lieu,True,
un certain homme de navire,homme,navire,de,homme,navire,False,r_lieu,True,
le homme de maison de santé,le homme de maison,santé,de,le homme de maison,santé,False,r_lieu,True,
un certain homme de maison de santé,un certain homme de maison,santé,de,un certain homme de maison,santé,False,r_lieu,True,
chaque homme de maison de santé,chaque homme de maison,santé,de,chaque homme de maison,santé,False,r_lieu,True,
ce homme de canapé,homme,canapé,de,homme,canapé,False,r_lieu,True,
quel homme de Far West,homme,far west,de,homme,far west,False,r_lieu,True,
une homme du latomie,homme,latomie,du,homme,latomie,True,r_lieu,True,
unê homme de continent,homme,continent,de,homme,continent,False,r_lieu,True,
quel homme de dortoir,homme,dortoir,de,homme,dortoir,False,r_lieu,True,
ce homme de Asie,homme,asie,de,homme,asie,False,r_lieu,True,
quel homme de taverne,homme,taverne,de,homme,taverne,False,r_lieu,True,
le homme de maison,homme,maison,de,homme,maison,False,r_lieu,True,
chaque homme de champ de bataille,chaque homme de champ,bataille,de,chaque homme de champ,bataille,False,r_lieu,True,
un certain homme de champ de bataille,un certain homme de champ,bataille,de,un certain homme de champ,bataille,False,r_lieu,True,
tout homme de champ de bataille,tout homme de champ,bataille,de,tout homme de champ,bataille,False,r_lieu,True,
chaque  homme de douane,homme,douane,de,homme,douane,False,r_lieu,True,
chaque homme de sauna,homme,sauna,de,homme,sauna,False,r_lieu,True,
une homme de rêve,homme,rêve,de,homme,rêve,False,r_lieu,True,
homme de piano,homme,piano,de,homme,piano,False,r_lieu,True,
un homme du maison de fous,un homme du maison,fous,de,un homme du maison,fou,False,r_lieu,True,
chaque homme de maison de fous,chaque homme de maison,fous,de,chaque homme de maison,fou,False,r_lieu,True,
tout homme de maison dee fous,homme,maison dee fous,de,homme,maison dee fou,False,r_lieu,True,
un certain homme de chemin,homme,chemin,de,homme,chemin,False,r_lieu,True,
le homme du cavité,homme,cavité,du,homme,cavité,True,r_lieu,True,
quel homme de fourgon,homme,fourgon,de,homme,fourgon,False,r_lieu,True,
quel homme de guerre,homme,guerre,de,homme,guerre,False,r_lieu,True,
chaque femme de fauteuil,femme,fauteuil,de,femme,fauteuil,False,r_lieu,True,
tout femme de parc,femme,parc,de,femme,parc,False,r_lieu,True,
chaque femme de voiture,femme,voiture,de,femme,voiture,False,r_lieu,True,
ce femme de pelouse,femme,pelouse,de,femme,pelouse,False,r_lieu,True,
chaque femme de bureau,femme,bureau,de,femme,bureau,False,r_lieu,True,
quel femme de rade,femme,rade,de,femme,rade,False,r_lieu,True,
un certain femme de synagogue,femme,synagogue,de,femme,synagogue,False,r_lieu,True,
ce femme de cuisine,femme,cuisine,de,femme,cuisine,False,r_lieu,True,
quel femme de coiffeur,femme,coiffeur,de,femme,coiffeur,False,r_lieu,True,
ce femme de maison de retraite,ce femme de maison,retraite,de,ce femme de maison,retraite,False,r_lieu,True,
le femme du maison de retraite,le femme du maison,retraite,de,le femme du maison,retraite,False,r_lieu,True,
quel femme de maison de retraite,quel femme de maison,retraite,de,quel femme de maison,retraite,False,r_lieu,True,
tout femme de villa,femme,villa,de,femme,villa,False,r_lieu,True,
ce femme de bar,femme,bar,de,femme,bar,False,r_lieu,True,
la femme du rue,femme,rue,du,femme,rue,True,r_lieu,True,
quel femme de pays,femme,pays,de,femme,pay,False,r_lieu,True,
chaque femme de radeau,femme,radeau,de,femme,radeau,False,r_lieu,True,
chaque femme de terre,femme,terre,de,femme,terre,False,r_lieu,True,
tout femme de bordel,femme,bordel,de,femme,bordel,False,r_lieu,True,
le femme du bras,femme,bras,du,femme,bra,True,r_lieu,True,
quél femme de train,femme,train,de,femme,train,False,r_lieu,True,
un femme de foyer,femme,foyer,de,femme,foyer,False,r_lieu,True,
chaque femme de film,femme,film,de,femme,film,False,r_lieu,True,
ce femmme de cantine,femmme,cantine,de,femmme,cantine,False,r_lieu,True,
femme du cantine,femme,cantine,du,femme,cantine,True,r_lieu,True,
quel femme de maison de santé,quel femme de maison,santé,de,quel femme de maison,santé,False,r_lieu,True,
tout femme de maison de santé,tout femme de maison,santé,de,tout femme de maison,santé,False,r_lieu,True,
un certain femme de maison de santé,un certain femme de maison,santé,de,un certain femme de maison,santé,False,r_lieu,True,
un cèrtain femme de canapé,femme,canapé,de,femme,canapé,False,r_lieu,True,
une femme de Far West,femme,far west,de,femme,far west,False,r_lieu,True,
un certain femme de continent,femme,continent,de,femme,continent,False,r_lieu,True,
quel emme de continent,emme,continent,de,emme,continent,False,r_lieu,True,
un femme du dortoir,femme,dortoir,du,femme,dortoir,True,r_lieu,True,
tout feemme de dortoir,feemme,dortoir,de,feemme,dortoir,False,r_lieu,True,
un femme de maison,femme,maison,de,femme,maison,False,r_lieu,True,
chaque femme de douane,femme,douane,de,femme,douane,False,r_lieu,True,
la femme du sauna,femme,sauna,du,femme,sauna,True,r_lieu,True,
la femme de boulevard,femme,boulevard,de,femme,boulevard,False,r_lieu,True,
tout fèmme de boulevard,fèmme,boulevard,de,fèmme,boulevard,False,r_lieu,True,
ce femme de rêve,femme,rêve,de,femme,rêve,False,r_lieu,True,
la femme du piano,femme,piano,du,femme,piano,True,r_lieu,True,
quel femme de Athènes,femme,athènes,de,femme,athène,False,r_lieu,True,
tout femme de partout,femme,partout,de,femme,partout,False,r_lieu,True,
chaque feme de partout,feme,partout,de,feme,partout,False,r_lieu,True,
la femme du maison de fous,la femme du maison,fous,de,la femme du maison,fou,False,r_lieu,True,
ce femme de maison de fous,ce femme de maison,fous,de,ce femme de maison,fou,False,r_lieu,True,
quel femme de maison de fous,quel femme de maison,fous,de,quel femme de maison,fou,False,r_lieu,True,
quel femme de zoo,femme,zoo,de,femme,zoo,False,r_lieu,True,
ce femme de couette,femme,couette,de,femme,couette,False,r_lieu,True,
chaque femme de chemin,femme,chemin,de,femme,chemin,False,r_lieu,True,
tout femme de fourgon,femme,fourgon,de,femme,fourgon,False,r_lieu,True,
quel femme de prison,femme,prison,de,femme,prison,False,r_lieu,True,
un certain femme de parc zoologique,femme,parc zoologique,de,femme,parc zoologique,False,r_lieu,True,
tout femme de hôpital psychiatrique,femme,hôpital psychiatrique,de,femme,hôpital psychiatrique,False,r_lieu,True,
fèmme du plume,fèmme,plume,du,fèmme,plume,True,r_lieu,True,
quel  femme de plume,femme,plume,de,femme,plume,False,r_lieu,True,
chaque femme de pizzeria,femme,pizzeria,de,femme,pizzeria,False,r_lieu,True,
un certain femme de café,femme,café,de,femme,café,False,r_lieu,True,
femme du télévision,femme,télévision,du,femme,télévision,True,r_lieu,True,
chaque femme de lit,femme,lit,de,femme,lit,False,r_lieu,True,
quel femme de tableau,femme,tableau,de,femme,tableau,False,r_lieu,True,
tout femmme de tableau,femmme,tableau,de,femmme,tableau,False,r_lieu,True,
quel animal de réservoir,animal,réservoir,de,animal,réservoir,False,r_lieu,True,
ce animal de bannquise,animal,bannquise,de,animal,bannquise,False,r_lieu,True,
quel animal de banquise,animal,banquise,de,animal,banquise,False,r_lieu,True,
une animal de cocon,animal,cocon,de,animal,cocon,False,r_lieu,True,
quel animal de savane,animal,savane,de,animal,savane,False,r_lieu,True,
tout animal de animalerie,animal,animalerie,de,animal,animalerie,False,r_lieu,True,
quel animal de parc,animal,parc,de,animal,parc,False,r_lieu,True,
chaque animal de océan,animal,océan,de,animal,océan,False,r_lieu,True,
chaque animal de biome,animal,biome,de,animal,biome,False,r_lieu,True,
ce animal de montagne,animal,montagne,de,animal,montagne,False,r_lieu,True,
la animal de villes,animal,villes,de,animal,ville,False,r_lieu,True,
une animal de cage,animal,cage,de,animal,cage,False,r_lieu,True,
quel aniimal de terrier,aniimal,terrier,de,aniimal,terrier,False,r_lieu,True,
tout animal de trrier,animal,trrier,de,animal,trrier,False,r_lieu,True,
ce animal de terrier,animal,terrier,de,animal,terrier,False,r_lieu,True,
un certain animal de élevage,animal,élevage,de,animal,élevage,False,r_lieu,True,
tout animal de planète,animal,planète,de,animal,planète,False,r_lieu,True,
tout animal de hameau,animal,hameau,de,animal,hameau,False,r_lieu,True,
tout animal de terre,animal,terre,de,animal,terre,False,r_lieu,True,
uneanimal de terre,uneanimal,terre,de,uneanimal,terre,False,r_lieu,True,
quel animal de tanière,animal,tanière,de,animal,tanière,False,r_lieu,True,
ce nimal de tanière,nimal,tanière,de,nimal,tanière,False,r_lieu,True,
chaque animal de ferme,animal,ferme,de,animal,ferme,False,r_lieu,True,
une animal du cour,animal,cour,du,animal,cour,True,r_lieu,True,
un animal du Far West,animal,far west,du,animal,far west,True,r_lieu,True,
chaque animal de continent,animal,continent,de,animal,continent,False,r_lieu,True,
tout animal de maison,animal,maison,de,animal,maison,False,r_lieu,True,
quel animal de porcherie,animal,porcherie,de,animal,porcherie,False,r_lieu,True,
ce animal de arbre,animal,arbre,de,animal,arbre,False,r_lieu,True,
une animal de zoo,animal,zoo,de,animal,zoo,False,r_lieu,True,
quel annimal de zoo,annimal,zoo,de,annimal,zoo,False,r_lieu,True,
ce animal de adre,animal,adre,de,animal,adre,False,r_lieu,True,
quel animal de cadre,animal,cadre,de,animal,cadre,False,r_lieu,True,
ce animal de chemin,animal,chemin,de,animal,chemin,False,r_lieu,True,
une animal de parc zoologique,animal,parc zoologique,de,animal,parc zoologique,False,r_lieu,True,
animal de biotope,animal,biotope,de,animal,biotope,False,r_lieu,True,
chaque animal de ciel,animal,ciel,de,animal,ciel,False,r_lieu,True,
quel animal de caverne,animal,caverne,de,animal,caverne,False,r_lieu,True,
un certain animal de campagne,animal,campagne,de,animal,campagne,False,r_lieu,True,
quel animal de brousse,animal,brousse,de,animal,brousse,False,r_lieu,True,
une animal de carrousel,animal,carrousel,de,animal,carrousel,False,r_lieu,True,
un certain animal de cirque,animal,cirque,de,animal,cirque,False,r_lieu,True,
le animal du plateau,animal,plateau,du,animal,plateau,True,r_lieu,True,
quel animal de bois,animal,bois,de,animal,boi,False,r_lieu,True,
chaque animal de jungle,animal,jungle,de,animal,jungle,False,r_lieu,True,
chaque animal de niche,animal,niche,de,animal,niche,False,r_lieu,True,
quel animal de pré,animal,pré,de,animal,pré,False,r_lieu,True,
tout animal de véhicule,animal,véhicule,de,animal,véhicule,False,r_lieu,True,
quel animall de épisode,animall,épisode,de,animall,épisode,False,r_lieu,True,
quel animal de habiat,animal,habiat,de,animal,habiat,False,r_lieu,True,
ce animal de habitat,animal,habitat,de,animal,habitat,False,r_lieu,True,
chaque animal de poulailler,animal,poulailler,de,animal,poulailler,False,r_lieu,True,
le animal de endroit,animal,endroit,de,animal,endroit,False,r_lieu,True,
la animal de lieu,animal,lieu,de,animal,lieu,False,r_lieu,True,
chaque animall de lieu,animall,lieu,de,animall,lieu,False,r_lieu,True,
quel animal de milieu aquatique,animal,milieu aquatique,de,animal,milieu aquatique,False,r_lieu,True,
tout animal de Tunisie,animal,tunisie,de,animal,tunisie,False,r_lieu,True,
une discours de l'ennuyer,une discours,l'ennuyer,de,une discour,l'ennuyer,False,r_processus_agent,True,
chaque discours  de raser,discours,raser,de,discour,raser,False,r_processus_agent,True,
quel dicours de raser,dicours,raser,de,dicour,raser,False,r_processus_agent,True,
tout discours de menacer,discours,menacer,de,discour,menacer,False,r_processus_agent,True,
un discours de manquer de clarté,un discours de manquer,clarté,de,un discours de manquer,clarté,False,r_processus_agent,True,
un certain discours de manquer de clarté,un certain discours de manquer,clarté,de,un certain discours de manquer,clarté,False,r_processus_agent,True,
la discours du manquer de clarté,la discours du manquer,clarté,de,la discours du manquer,clarté,False,r_processus_agent,True,
ce discours de être vaseux,discours,être vaseux,de,discour,être vaseu,False,r_processus_agent,True,
un certain traail de réaliser,traail,réaliser,de,traail,réaliser,False,r_processus_agent,True,
ce travail de réaliser,travail,réaliser,de,travail,réaliser,False,r_processus_agent,True,
ce travail de tuer,travail,tuer,de,travail,tuer,False,r_processus_agent,True,
ce travail de fatiguer,travail,fatiguer,de,travail,fatiguer,False,r_processus_agent,True,
quel travail de socialiser,travail,socialiser,de,travail,socialiser,False,r_processus_agent,True,
travail de l'améliorer,travail,l'améliorer,de,travail,l'améliorer,False,r_processus_agent,True,
ce travail de enrichir,travail,enrichir,de,travail,enrichir,False,r_processus_agent,True,
quel travail de se nourrir,travail,se nourrir,de,travail,se nourrir,False,r_processus_agent,True,
quel travail de peser,travail,peser,de,travail,peser,False,r_processus_agent,True,
ce travail de rendre fou,travail,rendre fou,de,travail,rendre fou,False,r_processus_agent,True,
la travaail du produire,travaail,produire,du,travaail,produire,True,r_processus_agent,True,
tout travail de produire,travail,produire,de,travail,produire,False,r_processus_agent,True,
tout travail de pression,travail,pression,de,travail,pression,False,r_processus_agent,True,
tout travail de créer,travail,créer,de,travail,créer,False,r_processus_agent,True,
